Date,Date,Open,High,Low,Close,Volume,K,D,Signal
1996-04-01,1996-04-01,1.43,1.72,1.43,1.65,3245598021.0,24.785954785954782,18.22809835429663,
1996-05-01,1996-05-01,1.65,1.78,1.57,1.68,2095605721.0,43.83357383357384,26.048042615206793,
1996-06-01,1996-06-01,1.68,2.21,1.67,2.04,1221238322.0,64.2879457312447,44.302491450257776,
1996-07-01,1996-07-01,2.04,2.16,1.98,2.15,472228520.0,77.8105056455572,61.977341736791914,
1996-08-01,1996-08-01,2.15,2.64,1.4,2.45,1000043558.0,86.98869304955105,76.36238147545099,
1996-09-01,1996-09-01,2.45,2.84,2.39,2.8,1054220954.0,91.90469152225056,85.56796340578627,-1.0
1996-10-01,1996-10-01,2.97,3.45,2.78,3.25,2438964167.0,90.71451467202844,89.86929974794334,-1.0
1996-11-01,1996-11-01,3.17,3.98,3.11,3.45,4768917530.0,88.97449633411064,90.53123417612989,-1.0
1996-12-01,1996-12-01,3.45,3.49,3.17,3.31,2300638770.0,81.24409151068255,86.97770083894055,
1997-01-01,1997-01-01,3.31,3.47,2.84,3.27,4061699662.0,69.61142801423627,79.94333861967648,
