Date,Date,Open,High,Low,Close,Volume,K_BUY,D_BUY,K_SELL,D_SELL,Signal_Buy,Signal_Sell,Signal
1994-12-01,1994-12-01,2.61,2.97,2.59,2.7,684832731.0,68.96551724137932,68.64507140369209,,,,0.0,0
1995-01-01,1995-01-01,2.7,2.8,2.04,2.09,470028972.0,5.3763440860214855,49.22506488691136,,,2.0,0.0,2
1995-02-01,1995-02-01,2.09,2.3,1.85,2.19,1114980533.0,30.35714285714284,34.89966806151452,,,,0.0,0
1995-03-01,1995-03-01,2.12,2.82,2.08,2.72,2758886895.0,77.67857142857143,37.804019457245225,,,,0.0,0
1995-04-01,1995-04-01,2.72,2.89,2.59,2.76,3361505439.0,87.49999999999997,65.17857142857139,,,,0.0,0
1995-05-01,1995-05-01,2.76,2.95,2.45,2.8,3044105041.0,86.36363636363633,83.84740259740255,,,,0.0,0
1995-06-01,1995-06-01,2.81,2.92,2.61,2.81,1150925467.0,83.90804597701148,85.92389411354922,,,,0.0,0
1995-07-01,1995-07-01,2.72,2.95,2.1,2.25,2127531137.0,17.6470588235294,62.639580388059024,,,,0.0,0
1995-08-01,1995-08-01,2.25,2.33,1.51,1.68,1205107660.0,11.80555555555555,37.78688678536543,,,1.0,0.0,1
1995-09-01,1995-09-01,1.72,2.21,1.69,2.01,617133144.0,34.7222222222222,21.391612200435674,,,,0.0,0
1995-10-01,1995-10-01,2.01,2.3,1.96,2.1,443709997.0,40.97222222222222,29.166666666666615,,,,0.0,0
1995-11-01,1995-11-01,2.03,2.14,1.63,1.68,1438248614.0,20.73170731707316,32.142050587172484,,,,0.0,0
1995-12-01,1995-12-01,1.72,1.98,1.65,1.95,1570258178.0,47.76119402985076,36.48837452304867,,,,0.0,0
1996-01-01,1996-01-01,1.95,2.01,1.64,1.68,821651224.0,7.462686567164186,25.31852930469599,,,2.0,0.0,2
1996-02-01,1996-02-01,1.68,1.7,1.33,1.33,1282322074.0,0.0,18.407960199004936,,,2.0,0.0,2
1996-03-01,1996-03-01,1.35,1.49,1.24,1.43,2923000163.0,24.675324675324674,10.712670414162908,,,,0.0,0
1996-04-01,1996-04-01,1.43,1.72,1.43,1.65,3245598021.0,53.24675324675325,25.97402597402593,,,,0.0,0
1996-05-01,1996-05-01,1.65,1.78,1.57,1.68,2095605721.0,81.48148148148147,53.13451980118642,,,,0.0,0
1996-06-01,1996-06-01,1.68,2.21,1.67,2.04,1221238322.0,82.47422680412372,72.4008205107861,,,,0.0,0
1996-07-01,1996-07-01,2.04,2.16,1.98,2.15,472228520.0,92.30769230769229,85.4211335310991,,,,0.0,0
1996-08-01,1996-08-01,2.15,2.64,1.4,2.45,1000043558.0,84.67741935483872,86.48644615555152,,,,0.0,0
1996-09-01,1996-09-01,2.45,2.84,2.39,2.8,1054220954.0,97.22222222222221,91.40244462825103,,,,0.0,0
1996-10-01,1996-10-01,2.97,3.45,2.78,3.25,2438964167.0,90.24390243902438,90.71451467202839,,,,0.0,0
1996-11-01,1996-11-01,3.17,3.98,3.11,3.45,4768917530.0,79.45736434108528,88.97449633411058,,,,0.0,0
1996-12-01,1996-12-01,3.45,3.49,3.17,3.31,2300638770.0,57.86163522012579,75.85430066674509,,,,0.0,0
1997-01-01,1997-01-01,3.31,3.47,2.84,3.27,4061699662.0,40.83333333333334,59.38411096484808,,,,0.0,0
1997-02-01,1997-02-01,3.25,4.41,3.21,4.04,4931524723.0,76.43312101910828,58.37602985752241,,,,0.0,0
1997-03-01,1997-03-01,4.34,5.69,4.1,5.47,6339137730.0,92.28070175438594,69.84905203560913,,,,0.0,0
1997-04-01,1997-04-01,5.73,6.99,5.47,6.58,6136686611.0,90.12048192771084,86.2781015670683,,,,0.0,0
1997-05-01,1997-05-01,6.58,7.11,5.83,6.62,4630827142.0,87.43589743589743,89.94569370599804,,,,0.0,0
1997-06-01,1997-06-01,6.62,9.1,6.54,8.33,9438986618.0,84.60000000000001,87.38545978786938,,,,0.0,0
1997-07-01,1997-07-01,8.33,15.58,7.96,15.02,7411673793.0,94.46092977250248,88.83227573613327,,,,0.0,0
1997-08-01,1997-08-01,15.52,17.23,14.22,14.27,5752075835.0,74.03508771929823,84.36533916393353,,,,0.0,0
1997-09-01,1997-09-01,14.27,15.58,11.55,12.23,5488914803.0,53.22731524789523,73.90777757989859,,,,0.0,0
1997-10-01,1997-10-01,12.52,13.87,7.37,7.45,6137271894.0,0.8113590263691691,42.691253997854155,,,2.0,0.0,2
1997-11-01,1997-11-01,7.96,11.66,7.68,10.24,7520385641.0,29.107505070993916,27.715393115086055,,,,0.0,0
1997-12-01,1997-12-01,9.56,11.83,8.75,9.38,6612091216.0,24.482338611449457,18.133734236270797,,,,0.0,0
1998-01-01,1998-01-01,9.38,10.92,7.99,10.69,3562192626.0,51.07692307692308,34.888922253122104,,,,0.0,0
1998-02-01,1998-02-01,11.43,14.22,11.09,12.68,6905749218.0,76.45259938837918,50.6706203589172,,,,0.0,0
1998-03-01,1998-03-01,12.28,12.74,9.72,11.21,7819183910.0,51.68539325842698,59.73830524124304,,,,0.0,0
1998-04-01,1998-04-01,11.21,12.17,10.35,10.92,5759812425.0,47.03049759229534,58.38949674636712,70.48427598552733,73.13003747597168,,,0
1998-05-01,1998-05-01,10.92,12.86,10.92,11.03,3122706880.0,29.111111111111082,42.60900065394443,67.98230762120976,70.52944504095898,,,0
1998-06-01,1998-06-01,10.3,10.92,8.71,9.9,6749879939.0,28.67469879518072,34.93876916619567,65.01838597794658,67.82832319489457,,,0
1998-07-01,1998-07-01,9.9,13.87,9.9,12.96,4372566489.0,82.36434108527133,46.71671699718767,63.10005434523754,65.36691598146463,,,0
1998-08-01,1998-08-01,12.8,14.17,12.19,13.06,4919087990.0,79.67032967032968,63.56978985026054,62.3907182059962,63.50305284306011,,,0
1998-09-01,1998-09-01,12.89,13.21,11.7,12.19,2724255239.0,63.73626373626372,75.25697816395488,62.23687576366856,62.5758827716341,,,0
1998-10-01,1998-10-01,11.7,13.93,10.11,13.93,2235928229.0,94.37939110070258,79.2619948357653,65.35384612533748,63.32714669833408,,,0
