Date,Date,Open,High,Low,Close,Volume,K_BUY,D_BUY,K_SELL,D_SELL,Signal_Buy,Signal_Sell,Signal
2003-06-01,2003-06-01,9.62,10.16,8.89,8.96,404197534.0,58.76288659793817,50.68720241429107,,,,0.0,0
2003-07-01,2003-07-01,9.03,9.65,8.16,8.78,701664360.0,52.57731958762884,63.27080946926304,,,,0.0,0
2003-08-01,2003-08-01,8.67,9.44,8.31,8.91,362234738.0,57.044673539518904,56.128293241695275,,,,0.0,0
2003-09-01,2003-09-01,9.0,10.65,8.62,10.27,714033925.0,84.73895582329314,64.78698298348026,,,,0.0,0
2003-10-01,2003-10-01,10.15,11.84,9.92,11.42,667128684.0,88.58695652173913,76.79019529485036,,,,0.0,0
2003-11-01,2003-11-01,11.49,12.37,10.5,10.57,309519984.0,55.66502463054188,76.33031232519136,,,,0.0,0
2003-12-01,2003-12-01,10.5,11.72,10.15,11.34,419200114.0,72.53333333333336,72.26177149520477,,,,0.0,0
2004-01-01,2004-01-01,11.34,13.41,11.19,13.26,430492649.0,95.70200573065902,74.63345456484473,,,,0.0,0
2004-02-01,2004-02-01,13.26,14.25,12.72,13.95,432974383.0,92.68292682926828,86.97275529775352,,,,0.0,0
2004-03-01,2004-03-01,14.02,15.59,11.61,12.76,763856061.0,47.97794117647058,78.78762457879927,,,,0.0,0
2004-04-01,2004-04-01,12.72,13.14,9.73,9.77,493604499.0,0.6825938566552756,47.11448728746469,,,2.0,0.0,2
2004-05-01,2004-05-01,9.77,11.15,8.31,10.08,857971520.0,24.31318681318681,24.324573948770865,,,,0.0,0
2004-06-01,2004-06-01,10.15,10.96,9.42,10.88,438703656.0,35.30219780219781,20.09932615734661,,,,0.0,0
2004-07-01,2004-07-01,10.88,11.38,9.0,9.58,429424997.0,26.29399585921324,28.636460158199267,,,,0.0,0
2004-08-01,2004-08-01,9.58,12.26,9.42,11.84,395945135.0,89.36708860759494,50.32109408966864,,,,0.0,0
2004-09-01,2004-09-01,11.88,13.93,11.88,13.52,1214201690.0,91.68356997971603,69.11488481550805,,,,0.0,0
2004-10-01,2004-10-01,13.8,15.13,11.77,11.94,1334108171.0,47.96084828711255,76.33716895814116,,,,0.0,0
2004-11-01,2004-11-01,12.52,13.26,12.14,12.6,869656910.0,55.69176882661995,65.11206236448284,,,,0.0,0
2004-12-01,2004-12-01,12.52,13.76,12.47,13.3,709734146.0,45.535714285714306,49.72944379981559,,,,0.0,0
2005-01-01,2005-01-01,13.51,13.64,11.4,12.6,477389255.0,32.17158176943697,44.4663549605904,,,,0.0,0
2005-02-01,2005-02-01,12.64,13.59,12.23,13.3,408042931.0,80.50847457627121,52.73859021047415,,,,0.0,0
2005-03-01,2005-03-01,13.51,14.05,12.52,12.81,637452030.0,53.20754716981132,55.29586783850649,,,,0.0,0
2005-04-01,2005-04-01,12.81,13.43,12.12,12.39,432578549.0,37.35849056603774,57.024837437373414,72.37048665620092,71.2170765742194,,,0
2005-05-01,2005-05-01,12.39,13.22,11.52,11.67,590826608.0,5.928853754940723,32.164963830263254,73.41051805337518,72.14590964590963,2.0,,2
2005-06-01,2005-06-01,11.67,12.33,11.54,11.69,453995949.0,6.719367588932801,16.668903969970412,73.94034536891678,73.2404500261643,2.0,,2
2005-07-01,2005-07-01,11.65,11.77,10.82,10.9,362142198.0,3.0651340996168615,5.2377851478301185,74.80376766091051,74.05154369440083,2.0,,2
2005-08-01,2005-08-01,10.86,11.96,10.75,11.26,410286501.0,20.64777327935221,10.144091655967282,74.42438513867084,74.38949938949939,,,0
2005-09-01,2005-09-01,12.33,12.96,10.82,12.61,257562204.0,84.16289592760175,35.958601102190265,73.82914704343274,74.3524332810047,,,0
2005-10-01,2005-10-01,12.72,12.78,11.25,12.17,227687405.0,64.25339366515834,56.35468762403743,73.97959183673468,74.07770800627942,,,0
2005-11-01,2005-11-01,12.34,12.69,11.7,12.52,297665279.0,80.0904977375565,76.16892911010552,73.92726321297748,73.91200069771497,,,0
2005-12-01,2005-12-01,12.52,14.22,12.49,13.99,577353562.0,93.23529411764704,79.19306184012062,74.32957981878042,74.07881162283087,,,0
2006-01-01,2006-01-01,13.28,13.78,11.29,11.29,322940606.0,1.3468013468013178,58.22419773400161,73.34096333685487,73.86593545620427,2.0,,2
2006-02-01,2006-02-01,11.29,13.37,11.29,11.59,237744648.0,10.23890784982937,34.94033443809257,72.09989456878763,73.25681257480765,1.0,,1
2006-03-01,2006-03-01,12.34,12.49,11.61,11.93,233190589.0,21.843003412969292,11.142904203199985,71.41215154919814,72.28433648494689,,,0
2006-04-01,2006-04-01,11.93,13.49,11.37,13.08,299674686.0,71.88755020080325,34.656487154533956,71.78658929598006,71.76621180465528,,,0
2006-05-01,2006-05-01,13.08,14.69,12.08,12.08,20349904177.0,23.235294117647083,38.98861591047319,71.9472407507975,71.71532719865858,,,0
2006-06-01,2006-06-01,12.87,13.52,12.34,13.28,259259204.0,57.53012048192772,50.88432160012601,72.91650273661072,72.21677759446277,,,0
2006-07-01,2006-07-01,13.4,13.66,11.86,13.05,7395955414.0,50.60240963855426,43.78927474604301,74.24501878369703,73.03625409036842,,,0
2006-08-01,2006-08-01,13.05,13.14,11.32,11.48,253565555.0,4.747774480712171,37.62676820039804,74.26300809180255,73.8081765373701,2.0,,2
2006-09-01,2006-09-01,12.46,12.98,11.71,12.98,182162185.0,70.94017094017096,42.09678501981245,74.42506773267426,74.31103153605795,,,0
2006-10-01,2006-10-01,12.95,13.91,12.84,13.15,134107957.0,70.65637065637065,48.781438692417915,74.99134126819301,74.55980569755661,,,0
2006-11-01,2006-11-01,13.05,13.46,12.26,13.15,237799839.0,70.65637065637065,70.75097075097075,75.32867707477403,74.91502869188044,,,0
2006-12-01,2006-12-01,13.43,13.77,12.67,12.98,4582820733.0,57.72727272727273,66.34667134667133,74.38584183198708,74.90195339165138,,,0
2007-01-01,2007-01-01,12.98,13.32,12.53,12.6,167828652.0,20.60606060606059,49.66323466323465,74.9297910443073,74.88143665035614,,,0
2007-02-01,2007-02-01,12.74,15.15,12.67,14.81,374105713.0,88.23529411764707,55.522875816993455,76.8893901686233,75.40167434830589,,,0
2007-03-01,2007-03-01,14.46,14.94,13.26,14.53,222073065.0,76.33587786259538,61.725744195434345,78.33640018591758,76.7185271329494,,,0
2007-04-01,2007-04-01,14.32,15.36,13.91,14.08,149853831.0,54.77031802120143,73.11383000048129,78.54631442379598,77.9240349261123,,,0
2007-05-01,2007-05-01,14.08,15.05,13.57,14.22,160340735.0,57.62081784386621,62.90900457588767,79.58086065698198,78.82119175556518,,,0
2007-06-01,2007-06-01,14.25,15.15,13.94,14.98,185048950.0,81.90476190476194,64.76529925660985,80.55310668924409,79.56009392334069,,,0
2007-07-01,2007-07-01,14.81,16.97,14.32,15.39,538429183.0,53.529411764705905,64.35166383777802,80.79784239985904,80.31060324869505,,,0
2007-08-01,2007-08-01,15.75,16.8,13.27,14.95,380152630.0,45.40540540540541,60.27985969162442,81.70143232328897,81.01746047079737,,,0
2007-09-01,2007-09-01,14.95,19.94,14.49,19.73,624827948.0,96.85157421289354,65.26213046100162,83.33814100249745,81.94580524188183,,,0
2007-10-01,2007-10-01,19.49,24.31,19.49,22.14,1132289496.0,80.34420289855073,74.20039417228323,83.87870779926546,82.9727603750173,,,0
2007-11-01,2007-11-01,22.63,22.67,16.83,19.35,787684159.0,55.07246376811596,77.42274695985341,82.96614959603347,83.39433279926548,,,0
2007-12-01,2007-12-01,19.56,20.88,16.41,20.68,365063380.0,63.034623217922615,66.15042996152977,83.11395008806721,83.3196024944554,,,0
2008-01-01,2008-01-01,20.68,23.05,15.65,16.62,996918422.0,11.200923787528877,43.10267025785581,81.50919133726438,82.52976367378837,1.0,,1
2008-02-01,2008-02-01,17.11,18.58,16.69,18.16,394930287.0,33.91891891891891,36.05148864145679,79.08544283606534,81.236194753799,,,0
2008-03-01,2008-03-01,17.88,21.93,17.67,20.95,763644514.0,71.6216216216216,38.91382144268979,78.39459551392305,79.6630765624176,,,0
2008-04-01,2008-04-01,20.81,22.63,19.73,20.29,680403522.0,62.70270270270268,56.08108108108106,77.80963847955056,78.429892276513,,,0
2008-05-01,2008-05-01,20.29,21.44,18.16,18.68,389190186.0,33.50168350168349,55.94200260866925,76.24625168898301,77.48349522748555,,,0
2008-06-01,2008-06-01,18.79,19.56,16.24,16.83,251174701.0,9.233176838810637,35.14585434773226,72.95993074573761,75.67194030475707,2.0,,2
2008-07-01,2008-07-01,16.69,16.83,13.45,13.97,327666779.0,5.664488017429209,16.133116119307772,68.82631479311958,72.67749907594674,2.0,,2
2008-08-01,2008-08-01,14.83,15.81,13.35,13.61,214794075.0,3.2138442521631614,6.037169702800997,64.91294220051765,68.89972924645828,2.0,,2
2008-09-01,2008-09-01,13.61,13.61,10.55,10.82,250598065.0,2.9966703662597074,3.958334211950687,57.51360539970012,63.75095413111245,2.0,,2
2008-10-01,2008-10-01,10.82,12.82,10.02,12.82,194227374.0,41.11600587371514,15.775506830712663,51.94332387998937,58.12329049340238,,,0
2008-11-01,2008-11-01,13.24,13.99,11.57,12.33,11418281241.0,39.896373056994825,28.003016432323218,47.540419751228,52.332449676972495,,,0
2008-12-01,2008-12-01,12.33,13.09,10.97,11.69,34546628932.0,42.06549118387908,41.025956704863006,42.07158592221004,47.18510985114247,,,0
2009-01-01,2009-01-01,11.69,11.95,10.02,10.14,4345367398.0,3.0226700251889413,28.328178088687608,37.81343992850815,42.475148533982065,2.0,,2
2009-02-01,2009-02-01,10.14,10.55,9.83,10.06,153859243.0,5.528846153846164,16.872335787638054,32.81559807767942,37.566874642799206,2.0,,2
2009-03-01,2009-03-01,10.06,11.99,9.27,10.78,328576501.0,39.528795811518314,16.026770663517798,27.068922545764526,32.5659868506507,,,0
2009-04-01,2009-04-01,11.12,14.67,11.01,12.48,592948190.0,59.44444444444445,34.83402880326963,22.60792963796311,27.497483420469024,,,0
2009-05-01,2009-05-01,12.48,14.67,12.37,14.37,436024287.0,94.44444444444443,64.47256156680238,20.03268584363687,23.236512675788173,,,0
2009-06-01,2009-06-01,14.45,15.69,11.69,12.37,307288709.0,48.28660436137071,67.39183108341986,17.3128276876085,19.98448105640283,,,0
2009-07-01,2009-07-01,12.37,15.47,12.25,15.13,258626800.0,88.03418803418806,76.9217456133344,17.854521280078078,18.400011603774487,,,0
2009-08-01,2009-08-01,15.09,16.34,14.64,15.05,229060754.0,72.25806451612905,69.52628563722926,18.547838990655233,17.90506265278061,,,0
2009-09-01,2009-09-01,14.71,16.11,13.99,13.99,175280751.0,49.462365591397855,69.91820604723831,20.379563599965113,18.92730795689948,,,0
2009-10-01,2009-10-01,13.99,14.11,12.48,12.59,341575296.0,8.31295843520782,43.344462847578235,20.586259126768066,19.837887239129476,2.0,,2
2009-11-01,2009-11-01,12.44,13.35,11.99,12.52,189275226.0,12.183908045976997,23.319744024194218,21.03991680162873,20.66857984278731,1.0,,1
2009-12-01,2009-12-01,12.52,13.58,12.22,13.5,182026084.0,36.650485436893206,19.049117306026,22.40979229731336,21.34532274190339,,,0
2010-01-01,2010-01-01,13.5,15.32,13.2,13.99,368760779.0,60.06006006006005,36.298151180976745,24.955061517965603,22.801590205635904,,,0
2010-02-01,2010-02-01,14.03,14.52,12.56,14.52,130913178.0,75.97597597597596,57.56217382430973,27.731604609929082,25.032152808402685,,,0
2010-03-01,2010-03-01,14.52,15.35,14.03,14.14,189629804.0,61.34185303514379,65.79262969039327,29.59330673758866,27.426657621827786,,,0
2010-04-01,2010-04-01,14.14,15.24,14.07,15.24,256951809.0,96.05734767025092,77.79172556045688,31.122562056737593,29.482491134751783,,,0
2010-05-01,2010-05-01,15.24,15.28,13.09,13.8,318228087.0,44.444444444444464,67.28121504994638,30.806737588652485,30.507535460992916,,,0
2010-06-01,2010-06-01,13.73,16.3,13.09,15.47,475369274.0,74.14330218068535,71.5483647651269,32.52437943262412,31.4845596926714,,,0
2010-07-01,2010-07-01,15.66,18.53,15.51,18.0,568728263.0,90.25735294117645,69.61503318876875,34.114583333333336,32.48190011820332,,,0
2010-08-01,2010-08-01,18.0,20.12,15.81,16.07,655210599.0,42.38975817923186,68.93013776703123,34.679742907801426,33.772901891252964,,,0
2010-09-01,2010-09-01,16.26,17.78,15.32,16.72,510651545.0,51.635846372688455,61.427652497698936,36.19237588652483,34.99556737588653,,,0
2010-10-01,2010-10-01,16.64,19.93,16.49,19.29,621234415.0,82.7083333333333,58.91131262841788,39.90469858156029,36.92560579196219,,,0
2010-11-01,2010-11-01,19.59,20.57,17.28,19.4,920271143.0,77.71428571428568,70.68615514010249,43.71675531914894,39.93794326241136,,,0
2010-12-01,2010-12-01,19.44,24.05,19.1,22.92,727334325.0,87.05612829324171,82.4929157802869,48.936170212765965,44.18587470449174,,,0
2011-01-01,2011-01-01,22.92,23.83,21.25,23.07,546993969.0,87.03703703703702,83.9358170148548,53.9671985815603,48.87337470449174,,,0
2011-02-01,2011-02-01,23.07,24.66,18.91,19.82,233907847.0,34.41734417344173,69.50350316790683,56.77087293605041,53.22474724345889,,,0
2011-03-01,2011-03-01,20.01,21.07,16.72,18.49,418540141.0,22.292191435768252,47.91552421541567,59.06493232687709,56.60100128149593,,,0
2011-04-01,2011-04-01,18.49,21.37,18.38,20.04,456468018.0,41.81360201511335,32.841045874774444,61.588795484080585,59.141533582336024,,,0
2011-05-01,2011-05-01,20.04,21.94,18.87,20.23,431441039.0,44.20654911838792,36.10411418975651,65.01341164014582,61.88904648370116,,,0
2011-06-01,2011-06-01,20.2,20.38,16.79,17.47,409239940.0,14.367816091954017,33.46265574181843,66.01824057944968,64.20681590122535,1.0,,1
2011-07-01,2011-07-01,17.55,17.74,14.94,14.94,386992281.0,0.0,19.524788403447317,64.2513149542164,65.09432239127062,2.0,,2
2011-08-01,2011-08-01,14.98,15.17,11.84,14.07,414182537.0,22.07920792079208,12.149008004248705,63.08267477615106,64.4507434366057,,,0
2011-09-01,2011-09-01,13.56,13.85,11.94,12.98,217647762.0,13.34894613583139,11.809384685541161,60.963673795731786,62.765887842033074,1.0,,1
2011-10-01,2011-10-01,13.62,15.25,12.78,14.68,285725776.0,48.135593220339,27.85458242565416,58.34120347328791,60.79585068172358,,,0
2011-11-01,2011-11-01,14.5,15.03,12.47,12.87,172319580.0,30.20527859237535,30.563272649515255,54.677710928391384,57.994196065803685,,,0
2011-12-01,2011-12-01,13.26,14.15,12.16,13.53,233736856.0,48.03625377643503,42.12570852971647,49.42123869234421,54.146717698007826,,,0
2012-01-01,2012-01-01,13.62,15.03,13.35,14.64,357103232.0,80.25889967637542,52.83347734839527,44.682694390296724,49.593881337010764,,,0
2012-02-01,2012-02-01,14.64,18.26,14.64,18.22,487178093.0,99.34426229508193,75.87980524929746,43.81633095083387,45.97342134449159,,,0
2012-03-01,2012-03-01,18.22,19.37,17.11,17.95,262273727.0,80.30513176144241,86.6360979109666,43.52393329001516,44.00765287704857,,,0
2012-04-01,2012-04-01,17.69,17.77,14.55,15.21,267256530.0,30.897009966777425,70.18213467443393,40.90859865713667,42.74962096599523,,,0
2012-05-01,2012-05-01,15.21,16.54,12.73,12.96,324483303.0,3.463855421686753,38.22199904996887,36.97205977907732,40.46819724207637,2.0,,2
2012-06-01,2012-06-01,12.91,14.24,12.2,14.24,236368811.0,28.45188284518829,20.937582744550834,35.223088585661685,37.701249007291885,,,0
2012-07-01,2012-07-01,14.33,14.68,13.71,14.59,181009905.0,42.9084380610413,24.941392109305458,35.03357158327918,35.74290664933938,,,0
2012-08-01,2012-08-01,14.41,15.92,14.1,14.15,163568474.0,44.93087557603689,38.7637321607555,35.07688975525233,35.11118330806439,,,0
2012-09-01,2012-09-01,14.15,15.3,13.57,13.66,210925161.0,39.247311827957006,42.362208488345075,35.44509421702404,35.18518518518517,,,0
2012-10-01,2012-10-01,13.71,14.15,13.18,13.31,132577648.0,4.744525547445284,29.640904317146397,34.703270521983974,35.0750848314201,2.0,,2
2012-11-01,2012-11-01,13.26,15.12,13.18,15.12,215368547.0,70.80291970802918,38.26491902781049,35.92159410872861,35.35665294924553,,,0
2012-12-01,2012-12-01,15.12,15.78,14.94,15.34,229499687.0,83.0769230769231,52.874789444132524,36.90166774962097,35.842177460111174,,,0
2013-01-01,2013-01-01,15.34,17.33,15.34,16.4,197386616.0,77.59036144578313,77.15673474357847,37.8546675330301,36.89264313045988,,,0
2013-02-01,2013-02-01,16.45,17.73,15.96,16.76,108768528.0,78.68131868131871,79.78286773467498,37.06411089452025,37.273482059057095,,,0
2013-03-01,2013-03-01,16.93,17.6,15.65,15.83,135508070.0,31.899641577060944,62.7237739013876,35.916179337231966,36.94498592159409,,,0
2013-04-01,2013-04-01,15.83,16.09,15.03,15.25,116629648.0,8.148148148148168,39.576369468842614,35.93783842321854,36.30604288499024,2.0,,2
2013-05-01,2013-05-01,15.25,15.43,14.59,14.81,155665023.0,7.006369426751612,15.684719717320247,36.25969006085965,36.03790260710337,2.0,,2
2013-06-01,2013-06-01,14.68,14.81,14.1,14.5,100324570.0,11.428571428571432,8.861029667823743,35.37399709785828,35.857175193978804,1.0,,1
2013-07-01,2013-07-01,14.41,15.43,14.19,14.86,158368607.0,38.190954773869336,18.875298543064133,34.530090139413495,35.38792576604379,,,0
2013-08-01,2013-08-01,14.86,15.3,14.41,14.94,164398760.0,63.15789473684209,37.59247364642763,33.90276225227592,34.602283163182555,,,0
2013-09-01,2013-09-01,14.99,16.98,14.77,15.48,303748950.0,47.916666666666686,49.75517205912604,33.891772209035466,34.10820820024161,,,0
2013-10-01,2013-10-01,15.48,15.87,14.94,15.3,128263417.0,39.78494623655917,50.28650254668932,33.9532944879903,33.91594298310054,,,0
2013-11-01,2013-11-01,15.3,15.61,14.72,15.48,103905111.0,41.63424124513619,43.11195138278736,33.15174780623999,33.665604834421906,,,0
2013-12-01,2013-12-01,15.61,16.36,15.08,16.09,136734504.0,60.61946902654864,47.34621883608134,32.62759201219796,33.24421143547607,,,0
2014-01-01,2014-01-01,16.09,16.32,15.52,15.74,107730938.0,62.195121951219534,54.8162774076348,31.30196133914778,32.36043371919523,,,0
2014-02-01,2014-02-01,15.74,16.05,15.25,15.92,74329570.0,73.17073170731709,65.32844089502844,29.89840357240566,31.275985641250454,,,0
2014-03-01,2014-03-01,15.74,15.92,15.03,15.74,83214169.0,53.3834586466166,62.91643743505108,28.88141487466412,30.027259928739173,,,0
2014-04-01,2014-04-01,15.7,15.83,15.12,15.17,58575843.0,10.85271317829461,45.80230117740944,27.80796810313504,28.862595516734928,1.0,,1
2014-05-01,2014-05-01,15.17,15.61,15.03,15.21,62763089.0,17.647058823529537,27.294410216146918,27.678653406737656,28.122678794845594,,,0
2014-06-01,2014-06-01,15.21,15.21,14.19,14.41,67362764.0,12.71676300578038,13.738845002534845,27.543771758580444,27.676797756151036,1.0,,1
2014-07-01,2014-07-01,14.59,15.43,14.55,15.34,69252343.0,70.1219512195122,33.49525768294071,27.78211128445138,27.668178816589815,,,0
2014-08-01,2014-08-01,15.34,16.49,14.68,16.14,160595726.0,84.78260869565226,55.87377430698162,28.56214248569943,27.96267517624374,,,0
2014-09-01,2014-09-01,16.14,16.76,15.39,15.78,138693544.0,61.867704280155586,72.25742139844002,28.75715028601144,28.367134685387402,,,0
2014-10-01,2014-10-01,15.83,16.4,15.08,15.87,177120044.0,59.728506787330225,68.79293992104603,29.127665106604265,28.815652626105035,,,0
2014-11-01,2014-11-01,15.87,17.24,15.52,16.23,309148522.0,60.54687500000006,60.71436202249529,29.615184607384293,29.166666666666657,,,0
2014-12-01,2014-12-01,16.09,20.12,15.83,19.81,545495630.0,93.84920634920631,71.37486271217887,32.03328133125325,30.258710348413928,,,0
2015-01-01,2015-01-01,19.81,22.15,19.37,19.81,528060716.0,66.9024045261669,73.76616195845776,34.678887155486215,32.109117698041246,,,0
2015-02-01,2015-02-01,19.5,20.65,18.7,20.38,217986394.0,73.30316742081449,78.01825943206256,37.5780031201248,34.76339053562142,,,0
2015-03-01,2015-03-01,20.78,21.18,19.1,20.56,316531011.0,74.84177215189874,71.68244803296004,40.711128445137795,37.6560062402496,,,0
2015-04-01,2015-04-01,20.56,21.58,17.11,18.44,344962604.0,26.38888888888893,58.17794282053404,43.88116843781413,40.7234333343589,,,0
2015-05-01,2015-05-01,18.44,18.97,15.34,15.61,311433165.0,4.326923076923071,35.18586137257024,44.73778417674049,43.110027019897466,2.0,,2
2015-06-01,2015-06-01,15.65,15.7,13.0,14.15,320828960.0,13.40326340326341,14.706358456358458,44.93433665571647,44.51776309009035,1.0,,1
2015-07-01,2015-07-01,14.28,15.61,12.77,13.53,324214731.0,8.626560726447218,8.78558240221122,44.02523336626967,44.56578473290887,2.0,,2
2015-08-01,2015-08-01,13.88,14.83,11.59,12.81,199460949.0,16.531165311653126,12.853663147121239,42.19287408705001,43.7174813696787,,,0
2015-09-01,2015-09-01,12.76,13.66,12.22,12.45,105057775.0,20.92457420924573,15.360766749115347,40.31043325911386,42.17618023747784,,,0
2015-10-01,2015-10-01,12.58,13.8,12.49,13.03,122258815.0,35.82089552238806,24.425545014428963,38.82719211128613,40.44349981914999,,,0
2015-11-01,2015-11-01,13.08,13.53,11.28,11.64,141302789.0,10.140845070422568,22.29543826735211,36.24956692716193,38.46239743252064,1.0,,1
2015-12-01,2015-12-01,11.64,12.36,11.05,11.91,117424214.0,31.272727272727252,25.74482262184595,31.714505344518443,35.597088127655496,,,0
2016-01-01,2016-01-01,11.91,12.04,9.98,10.42,118663224.0,11.518324607329829,17.643965650159874,26.83508543477218,31.599719235484176,1.0,,1
2016-02-01,2016-02-01,10.96,11.19,10.16,10.78,72854314.0,22.53521126760561,21.775421049220892,21.831658510513616,26.79374976326807,,,0
2016-03-01,2016-03-01,10.87,12.54,10.69,10.74,172000747.0,29.687500000000007,21.24701195831181,16.683837149836673,21.783527031707482,,,0
2016-04-01,2016-04-01,10.69,11.1,10.25,10.69,96840348.0,27.73437499999998,26.65236208920186,11.835378746800261,16.78362480238351,,,0
2016-05-01,2016-05-01,10.69,10.78,9.8,10.34,122881008.0,19.708029197080272,25.709968065693413,9.152547854004592,12.557254583547168,,,0
2016-06-01,2016-06-01,10.38,11.14,10.29,10.74,122829429.0,34.306569343065696,27.24965784671531,7.919706555054762,9.635877718619865,,,0
2016-07-01,2016-07-01,10.87,11.5,10.65,11.1,134946562.0,76.47058823529409,43.49506225848001,7.430911823317561,8.167722077458965,,,0
2016-08-01,2016-08-01,11.14,11.23,10.47,10.87,99785810.0,62.94117647058817,57.906111349649315,7.190156599009703,7.513591659127336,,,0
2016-09-01,2016-09-01,11.1,12.94,10.87,10.92,414925858.0,23.773584905660403,54.39511653718089,7.267230475425684,7.296099632584309,,,0
2016-10-01,2016-10-01,11.05,11.05,10.34,10.6,121006915.0,9.999999999999993,32.238253792082865,6.670677905188904,7.042688326541423,2.0,,2
